State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Rpt_Ind,Ecol_Exp,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt,Shig_Rpt_Ind,Shig_Exp,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
48,233,Hutchinson,Texas,TX,40,2937,551,685,1167,950,1,3,5,56,4,26,26,4,7,2534037,1,1,1,1,1,1,1994-2003
48,235,Irion,Texas,TX,80,254,33,36,97,77,0,3,0,5,4,2,1,4,1,-2222,1,1,1,1,1,1,1994-2003
48,237,Jack,Texas,TX,43,1457,184,336,498,409,0,3,2,7,3,12,1,3,5,12542,1,1,1,1,1,1,1994-2003
48,239,Jackson,Texas,TX,43,2514,334,362,751,608,0,3,3,29,4,20,10,4,9,0,1,1,1,1,1,1,1994-2003
48,241,Jasper,Texas,TX,34,6314,1275,1095,1879,1482,0,3,2,28,4,23,9,4,11,1709523,1,1,1,1,1,1,1999-2003
48,243,Jeff Davis,Texas,TX,85,406,45,52,130,104,0,3,0,0,3,2,0,3,1,-2222,1,1,1,1,1,1,1994-2003
48,245,Jefferson,Texas,TX,7,34262,8911,8197,13048,10735,1,3,15,55,3,142,28,3,134,26297287,1,1,1,2,1,1,2001-2003
48,247,Jim Hogg,Texas,TX,88,1269,131,243,253,222,0,3,1,9,4,7,0,3,4,0,1,1,1,1,1,1,1994-2003
48,249,Jim Wells,Texas,TX,52,8641,1101,1377,2056,1810,2,4,0,49,4,38,43,4,18,-2222,1,1,1,1,1,1,1999-2003
48,251,Johnson,Texas,TX,15,20823,3435,3447,7611,6362,1,3,4,56,3,90,123,4,45,674432,1,1,1,1,1,1,2001-2003
48,253,Jones,Texas,TX,71,4686,438,527,1109,949,1,3,0,18,3,30,18,4,10,52242,1,1,1,1,1,1,1994-2003
48,255,Karnes,Texas,TX,75,4175,351,423,862,723,26,4,1,17,3,25,11,4,9,49836,1,1,1,1,1,1,1994-2003
48,257,Kaufman,Texas,TX,23,14280,2190,1856,4627,3917,3,3,4,39,3,64,33,4,30,170468,1,1,1,1,1,1,1999-2003
48,259,Kendall,Texas,TX,55,2759,531,602,1537,1242,3,3,5,35,4,29,17,4,9,-2222,1,1,1,1,1,1,1994-2003
48,261,Kenedy,Texas,TX,83,109,8,15,21,17,0,3,0,2,4,0,2,4,0,-2222,1,1,1,1,1,1,1994-2003
48,263,Kent,Texas,TX,82,127,19,24,45,31,0,3,0,0,3,1,0,3,0,-2222,1,1,1,1,1,1,1994-2003
48,265,Kerr,Texas,TX,49,6059,833,1093,2575,1962,0,3,2,41,4,29,26,4,9,4,1,1,1,1,1,1,1999-2003
48,267,Kimble,Texas,TX,87,890,90,244,253,189,0,3,0,3,3,6,1,3,2,-2222,1,1,1,1,1,1,1994-2003
48,269,King,Texas,TX,78,42,7,12,16,14,0,3,0,1,4,0,1,4,0,-2222,1,1,1,1,1,1,1994-2003
48,271,Kinney,Texas,TX,87,759,85,63,182,139,0,3,0,4,4,4,4,4,1,-2222,1,1,1,1,1,1,1994-2003
48,273,Kleberg,Texas,TX,51,5576,868,805,1577,1506,0,3,0,40,4,31,40,4,17,1335,1,1,1,1,1,1,1999-2003
48,275,Knox,Texas,TX,88,809,89,116,197,161,0,3,0,13,4,6,5,4,3,-2222,1,1,1,1,1,1,1994-2003
48,277,Lamar,Texas,TX,35,7726,1424,1645,2615,2072,2,3,2,22,3,39,47,4,29,20739,1,1,1,1,1,1,1999-2003
48,279,Lamb,Texas,TX,75,3256,364,343,738,618,10,4,1,18,3,25,17,4,9,1561263,1,1,1,1,1,1,1994-2003
48,281,Lampasas,Texas,TX,43,2758,413,560,1049,844,0,3,3,26,4,24,31,4,10,2014,1,1,1,1,1,1,1994-2003
48,283,La Salle,Texas,TX,86,1814,148,217,307,272,0,3,1,4,3,7,1,3,19,-2222,1,1,1,1,1,1,1994-2003
48,285,Lavaca,Texas,TX,62,4044,369,454,1030,786,1,4,2,58,4,25,27,4,9,15828,1,1,1,1,1,1,1994-2003
48,287,Lee,Texas,TX,40,2983,362,326,856,717,1,3,3,11,3,17,6,4,5,215533,1,1,1,1,1,1,1994-2003
48,289,Leon,Texas,TX,61,2936,409,559,897,691,0,3,1,10,3,16,7,4,6,1563287,1,1,1,1,1,1,1994-2003
48,291,Liberty,Texas,TX,23,14660,2148,1953,3922,3226,0,3,4,51,4,61,32,4,29,45640,1,1,1,1,1,1,1999-2003
48,293,Limestone,Texas,TX,76,4830,519,693,1212,990,0,3,0,18,3,39,13,4,18,4220136,1,1,1,1,1,1,1994-2003
48,295,Lipscomb,Texas,TX,82,514,59,106,162,129,0,3,1,1,3,4,1,4,1,-2222,1,1,1,1,1,1,1994-2003
48,297,Live Oak,Texas,TX,74,2656,263,432,659,520,0,3,1,16,3,19,0,3,19,291581,1,1,1,1,1,1,1994-2003
48,299,Llano,Texas,TX,61,2337,355,547,1080,709,1,4,2,16,4,18,11,4,6,-2222,1,1,1,1,1,1,1994-2003
48,301,Loving,Texas,TX,78,7,4,1,4,2,0,3,0,0,3,0,1,4,0,-2222,1,1,1,1,1,1,1994-2003
48,303,Lubbock,Texas,TX,7,32092,5562,4956,13139,12201,2,3,15,158,4,141,973,4,134,239988,1,1,1,1,1,1,2001-2003
48,305,Lynn,Texas,TX,74,1438,176,116,314,272,1,4,1,10,4,10,8,4,10,-2222,1,1,1,1,1,1,1994-2003
48,307,McCulloch,Texas,TX,74,1554,192,264,421,329,0,3,1,8,3,13,8,4,13,93674,1,1,1,1,1,1,1994-2003
48,309,McLennan,Texas,TX,7,31130,5447,4944,11560,10646,3,3,13,72,3,124,258,4,117,592468,1,1,1,1,1,1,2001-2003
48,311,McMullen,Texas,TX,84,161,20,33,51,40,0,3,0,0,3,1,0,3,0,-2222,1,1,1,1,1,1,1994-2003
48,313,Madison,Texas,TX,71,2368,287,511,735,621,0,3,0,17,3,19,7,4,6,-2222,1,1,1,1,1,1,1994-2003
48,315,Marion,Texas,TX,72,2527,285,412,608,444,0,3,0,2,3,16,4,4,4,28713,1,1,1,1,1,1,1994-2003
48,317,Martin,Texas,TX,86,886,104,145,213,186,0,3,0,1,3,6,4,3,15,-2222,1,1,1,1,1,1,1994-2003
48,319,Mason,Texas,TX,87,615,65,114,220,159,0,3,0,1,3,5,0,3,1,-2222,1,1,1,1,1,1,1994-2003
48,321,Matagorda,Texas,TX,51,6980,1364,760,1927,1633,0,3,0,9,3,38,4,3,21,187299,1,1,1,1,1,1,1999-2003
48,323,Maverick,Texas,TX,51,16042,2566,1663,2350,2210,1,3,0,20,3,48,26,4,26,1,1,1,1,1,1,1,1999-2003
48,325,Medina,Texas,TX,51,7658,920,1284,2242,1864,0,3,0,33,3,40,13,3,22,0,1,1,1,1,1,1,1999-2003
48,327,Menard,Texas,TX,87,483,51,64,126,93,0,3,0,3,4,3,0,3,1,-2222,1,1,1,1,1,1,1994-2003
48,329,Midland,Texas,TX,6,15461,2507,3008,6152,5286,0,3,4,30,3,56,37,4,35,67670,1,1,1,1,1,1,2001-2003
48,331,Milam,Texas,TX,76,4809,606,672,1323,1056,0,3,0,34,3,43,16,4,19,3948400,1,1,1,1,1,1,1994-2003
48,333,Mills,Texas,TX,87,831,95,120,287,225,0,3,1,4,3,7,0,3,2,-2222,1,1,1,1,1,1,1994-2003
48,335,Mitchell,Texas,TX,70,1810,209,287,530,435,0,3,1,5,3,12,1,3,5,-2222,1,1,1,1,1,1,1994-2003
48,337,Montague,Texas,TX,62,3629,425,604,1070,815,0,3,2,23,4,24,5,4,9,-2222,1,1,1,1,1,1,1994-2003
48,339,Montgomery,Texas,TX,4,44144,8074,9705,19532,16217,3,3,10,134,4,138,62,4,59,2662329,1,1,1,2,1,1,2001-2003
48,341,Moore,Texas,TX,39,4365,422,419,962,858,1,3,2,36,4,28,39,4,12,1028776,1,1,1,1,1,1,1994-2003
48,343,Morris,Texas,TX,43,2310,370,428,699,543,1,3,3,6,3,18,1,3,8,122441,1,1,1,1,1,1,1994-2003
48,345,Motley,Texas,TX,87,245,28,40,71,50,0,3,0,2,4,2,0,3,1,-2222,1,1,1,1,1,1,1994-2003
48,347,Nacogdoches,Texas,TX,8,8920,1568,1281,3162,3157,2,4,0,50,4,59,52,4,30,301954,1,1,1,1,1,1,1999-2003
48,349,Navarro,Texas,TX,36,8635,1179,1361,2511,2127,0,3,9,17,3,41,37,4,28,231164,1,1,1,1,1,1,1999-2003
48,351,Newton,Texas,TX,66,3008,549,418,774,616,0,3,0,13,3,27,7,3,22,-2222,1,1,1,1,1,1,1994-2003
48,353,Nolan,Texas,TX,75,2831,373,463,768,633,3,4,2,45,4,27,28,4,9,2755,1,1,1,1,1,1,1994-2003
48,355,Nueces,Texas,TX,5,50577,8701,7197,16353,13872,2,3,9,169,4,160,202,4,122,6786744,1,1,1,1,1,1,2001-2003
48,357,Ochiltree,Texas,TX,39,1754,167,167,468,396,0,3,1,8,3,13,2,3,5,-2222,1,1,1,1,1,1,1994-2003
48,359,Oldham,Texas,TX,80,243,46,37,102,96,0,3,0,1,3,2,6,4,1,-2222,1,1,1,1,1,1,1994-2003
48,361,Orange,Texas,TX,23,11635,3302,1806,4476,3613,1,3,4,58,4,72,4,3,34,6806998,1,1,1,1,1,1,1999-2003
48,363,Palo Pinto,Texas,TX,36,5257,647,834,1463,1153,95,4,5,13,3,24,4,3,16,2282,1,1,1,1,1,1,1999-2003
48,365,Panola,Texas,TX,43,3678,570,661,1229,974,2,3,5,7,3,32,1,3,14,52560,1,1,1,1,1,1,1994-2003
48,367,Parker,Texas,TX,45,13155,2270,2201,5485,4504,2,3,14,69,4,64,17,4,28,172856,1,1,1,2,1,1,1999-2003
48,369,Parmer,Texas,TX,42,2251,197,321,476,420,3,4,1,23,4,16,9,4,8,1829503,1,1,1,1,1,1,1994-2003
48,371,Pecos,Texas,TX,86,3571,361,466,833,770,0,3,2,29,4,20,16,4,53,-2222,1,1,1,1,1,1,1994-2003
48,373,Polk,Texas,TX,49,9737,1050,1483,2588,1975,0,3,2,9,3,28,4,3,9,221351,1,1,1,1,1,1,1999-2003
48,375,Potter,Texas,TX,7,21189,2617,2215,6013,5058,2,4,7,47,3,66,51,4,63,3702477,1,1,1,1,1,1,2001-2003
48,377,Presidio,Texas,TX,88,2493,358,131,376,333,0,3,1,2,3,10,1,3,6,-2222,1,1,1,1,1,1,1994-2003
48,379,Rains,Texas,TX,64,2159,240,367,635,482,3,4,1,7,3,13,1,3,4,-2222,1,1,1,1,1,1,1994-2003
48,381,Randall,Texas,TX,45,7350,2237,1711,5821,4937,2,3,16,96,4,74,106,4,32,542468,1,1,1,1,1,1,1999-2003
48,383,Reagan,Texas,TX,80,653,64,54,148,131,0,3,1,3,4,4,4,4,1,-2222,1,1,1,1,1,1,1994-2003
48,385,Real,Texas,TX,87,573,65,100,169,129,0,3,0,2,3,4,1,3,1,-2222,1,1,1,1,1,1,1994-2003
48,387,Red River,Texas,TX,70,3222,394,473,745,565,1,4,1,13,3,18,6,4,7,-2222,1,1,1,1,1,1,1994-2003
48,389,Reeves,Texas,TX,86,3659,347,415,592,540,0,3,1,11,3,16,4,3,43,-2222,1,1,1,1,1,1,1994-2003
48,391,Refugio,Texas,TX,74,1627,195,233,411,325,0,3,1,22,4,13,0,3,13,-2222,1,1,1,1,1,1,1994-2003
48,393,Roberts,Texas,TX,78,58,18,17,46,36,0,3,0,0,3,1,0,3,0,-2222,1,1,1,1,1,1,1994-2003
48,395,Robertson,Texas,TX,75,3318,374,505,836,677,0,3,2,20,3,27,11,4,10,486020,1,1,1,1,1,1,1994-2003
48,397,Rockwall,Texas,TX,48,5280,1264,1048,3274,2764,0,3,5,15,3,26,23,4,7,400,1,1,1,1,1,1,1999-2003
48,399,Runnels,Texas,TX,43,2215,247,265,577,463,1,3,2,21,4,16,12,4,7,-2222,1,1,1,1,1,1,1994-2003
48,401,Rusk,Texas,TX,34,8355,1201,1356,2602,2049,0,3,2,10,3,31,20,4,14,4918723,1,1,1,1,1,1,1999-2003
48,403,Sabine,Texas,TX,62,2073,330,241,587,420,0,3,1,12,4,14,1,3,5,67084,1,1,1,1,1,1,1994-2003
48,405,San Augustine,Texas,TX,70,1883,249,290,492,364,0,3,1,3,3,11,2,3,4,525,1,1,1,1,1,1,1994-2003
48,407,San Jacinto,Texas,TX,72,4584,627,867,1349,1067,0,3,0,14,3,32,6,3,8,-2222,1,1,1,1,1,1,1994-2003
48,409,San Patricio,Texas,TX,8,11825,2057,1722,3445,3012,0,3,0,71,4,67,57,4,34,2018698,1,1,1,1,1,1,1999-2003
48,411,San Saba,Texas,TX,87,1143,118,176,315,281,0,3,1,9,4,8,3,4,2,-2222,1,1,1,1,1,1,1994-2003
48,413,Schleicher,Texas,TX,85,688,58,98,145,123,0,3,0,10,4,2,2,4,1,18720,1,1,1,1,1,1,1994-2003
48,415,Scurry,Texas,TX,42,2859,352,538,855,719,0,3,2,24,3,27,21,4,13,-2222,1,1,1,1,1,1,1994-2003
48,417,Shackelford,Texas,TX,85,447,60,111,173,136,0,3,0,4,4,3,3,4,2,1036,1,1,1,1,1,1,1994-2003
48,419,Shelby,Texas,TX,72,5325,682,770,1378,1108,2,4,0,19,3,37,10,4,10,463112,1,1,1,1,1,1,1994-2003
48,421,Sherman,Texas,TX,80,501,64,54,152,129,0,3,1,5,4,3,0,3,1,-2222,1,1,1,1,1,1,1994-2003
48,423,Smith,Texas,TX,6,24116,4638,4207,9922,8141,4,4,5,145,4,87,72,4,54,841309,1,1,1,2,1,1,2001-2003
48,425,Somervell,Texas,TX,42,1092,186,318,403,328,0,3,1,10,3,10,11,4,5,-2222,1,1,1,1,1,1,1994-2003
48,427,Starr,Texas,TX,8,20780,2764,1758,2727,2614,0,3,0,42,3,55,15,3,28,-2222,1,1,1,1,1,1,1999-2003
48,429,Stephens,Texas,TX,74,1747,199,247,515,416,1,4,1,9,3,15,5,3,15,-2222,1,1,1,1,1,1,1994-2003
48,431,Sterling,Texas,TX,80,251,29,34,70,59,0,3,0,3,4,1,1,4,0,-2222,1,1,1,1,1,1,1994-2003
48,433,Stonewall,Texas,TX,84,283,33,31,77,55,0,3,1,4,4,2,0,3,0,-2222,1,1,1,1,1,1,1994-2003
48,435,Sutton,Texas,TX,83,959,78,93,218,176,0,3,0,1,3,4,1,4,4,399,1,1,1,1,1,1,1994-2003
48,437,Swisher,Texas,TX,74,1447,183,207,403,349,1,4,1,22,4,13,3,3,13,-2222,1,1,1,1,1,1,1994-2003
48,439,Tarrant,Texas,TX,1,189116,43125,27384,82348,68096,24,3,46,394,3,411,294,4,229,1615457,1,1,1,2,1,1,2001-2003
48,441,Taylor,Texas,TX,6,14143,2750,2396,6422,5715,26,4,4,48,4,60,186,4,38,104926,1,1,1,1,1,1,2001-2003
48,443,Terrell,Texas,TX,88,203,29,18,56,43,0,3,0,1,3,2,1,4,1,-2222,1,1,1,1,1,1,1994-2003
48,445,Terry,Texas,TX,66,2898,339,353,639,539,2,4,0,22,4,23,57,4,19,0,1,1,1,1,1,1,1994-2003
48,447,Throckmorton,Texas,TX,84,258,35,54,91,69,0,3,1,2,4,2,0,3,0,-2222,1,1,1,1,1,1,1994-2003
48,449,Titus,Texas,TX,34,6085,705,710,1447,1238,0,3,1,21,4,18,17,4,8,8260248,1,1,1,1,1,1,1999-2003
48,451,Tom Green,Texas,TX,6,15172,2281,1919,5398,4706,0,3,3,50,4,50,19,4,31,128914,1,1,1,1,1,1,2001-2003
48,453,Travis,Texas,TX,3,86101,22666,19733,46892,39327,19,3,25,407,4,356,384,4,356,127533,1,1,1,2,1,1,2001-2003
48,455,Trinity,Texas,TX,70,2703,351,434,795,592,0,3,1,12,3,17,3,3,7,-2222,1,1,1,1,1,1,1994-2003
48,457,Tyler,Texas,TX,71,3998,618,585,1141,880,0,3,0,15,3,30,14,4,10,0,1,1,1,1,1,1,1994-2003
48,459,Upshur,Texas,TX,34,5964,906,1114,2018,1599,1,3,2,9,3,23,6,3,11,42,1,1,1,1,1,1,1999-2003
48,461,Upton,Texas,TX,83,634,73,73,161,137,0,3,0,2,3,4,0,3,4,444,1,1,1,1,1,1,1994-2003
48,463,Uvalde,Texas,TX,51,6434,710,788,1329,1174,3,4,0,33,4,26,24,4,14,58,1,1,1,1,1,1,1999-2003
48,465,Val Verde,Texas,TX,51,11650,1330,1051,2326,2004,0,3,0,73,4,45,52,4,25,0,1,1,1,1,1,1,1999-2003
48,467,Van Zandt,Texas,TX,49,9917,1209,1511,2827,2198,0,3,2,8,3,32,20,4,10,-2222,1,1,1,1,1,1,1999-2003
48,469,Victoria,Texas,TX,23,12782,2043,2312,4361,3606,2,3,4,281,4,72,135,4,34,6820839,1,1,1,1,1,1,1999-2003
48,471,Walker,Texas,TX,8,10092,1335,1490,3527,3497,0,3,0,62,4,62,29,4,31,18022,1,1,1,1,1,1,1999-2003
48,473,Waller,Texas,TX,52,5209,901,632,1799,1746,0,3,0,18,3,32,19,4,15,12455,1,1,1,1,1,1,1999-2003
48,475,Ward,Texas,TX,66,1878,258,268,528,464,0,3,0,5,3,20,3,3,17,0,1,1,1,1,1,1,1994-2003
48,477,Washington,Texas,TX,49,5728,694,665,1669,1376,0,3,2,31,4,20,15,4,6,5732,1,1,1,1,1,1,1999-2003
48,479,Webb,Texas,TX,7,54443,5122,8788,9957,9550,0,3,12,78,3,118,52,3,112,8021,1,1,1,1,1,1,2001-2003
48,481,Wharton,Texas,TX,33,7804,1079,879,2128,1796,0,3,2,22,3,35,12,4,14,50768,1,1,1,1,1,1,1999-2003
48,483,Wheeler,Texas,TX,85,917,111,101,261,200,0,3,1,10,4,4,6,4,3,-2222,1,1,1,1,1,1,1994-2003
48,485,Wichita,Texas,TX,6,15505,3039,2924,6523,5737,3,4,4,41,3,62,125,4,39,862251,1,1,1,1,1,1,2001-2003
48,487,Wilbarger,Texas,TX,43,2422,299,336,711,598,0,3,3,19,3,20,76,4,9,345013,1,1,1,1,1,1,1994-2003
48,489,Willacy,Texas,TX,68,5894,734,430,994,925,0,3,0,38,4,34,37,4,12,-2222,1,1,1,1,1,1,1994-2003
48,491,Williamson,Texas,TX,12,23367,7100,6467,16938,14011,5,3,17,112,4,113,47,4,35,60998,1,1,1,1,1,1,2001-2003
48,493,Wilson,Texas,TX,33,6270,787,1034,1968,1656,0,3,2,27,3,28,11,4,12,232,1,1,1,1,1,1,1999-2003
48,495,Winkler,Texas,TX,42,1641,159,166,341,287,0,3,1,5,3,12,3,3,6,554,1,1,1,1,1,1,1994-2003
48,497,Wise,Texas,TX,29,8802,1220,1562,2997,2469,0,3,5,41,4,36,14,4,13,156361,1,1,1,1,1,1,1999-2003
48,499,Wood,Texas,TX,49,6756,888,1188,2280,1733,1,3,2,10,3,24,4,3,8,66551,1,1,1,1,1,1,1999-2003
48,501,Yoakum,Texas,TX,42,1779,162,138,369,327,1,4,1,5,3,12,9,4,6,-2222,1,1,1,1,1,1,1994-2003
48,503,Young,Texas,TX,43,3410,395,451,973,745,1,3,4,28,4,25,30,4,11,4819,1,1,1,1,1,1,1994-2003
48,505,Zapata,Texas,TX,74,3529,335,487,635,577,0,3,1,22,4,19,12,4,19,-2222,1,1,1,1,1,1,1994-2003
48,507,Zavala,Texas,TX,66,3758,455,400,571,535,0,3,0,13,3,21,23,4,18,-2222,1,1,1,1,1,1,1994-2003
49,001,Beaver,Utah,UT,82,605,136,179,431,223,4,4,2,12,4,8,0,3,2,511,1,1,1,1,1,1,1994-2003
49,003,Box Elder,Utah,UT,47,3237,1003,629,3246,1755,4,4,7,10,3,24,4,4,4,10404720,1,1,1,1,1,1,1999-2003
49,005,Cache,Utah,UT,45,4713,1983,1233,6867,4213,42,4,14,60,4,65,11,3,28,272901,1,1,1,1,1,1,1999-2003
49,007,Carbon,Utah,UT,42,2255,507,496,1439,738,5,4,2,47,4,32,5,3,16,623380,1,1,1,1,1,1,1994-2003
49,009,Daggett,Utah,UT,78,108,27,31,77,34,0,3,0,0,3,1,0,3,0,-2222,1,1,1,1,1,1,1994-2003
49,011,Davis,Utah,UT,12,11747,5473,4576,18656,10178,26,4,15,54,3,97,12,3,30,431387,1,1,1,2,1,1,2001-2003
49,013,Duchesne,Utah,UT,86,1633,355,317,1058,578,0,3,1,11,3,17,2,3,46,0,1,1,1,1,1,1,1994-2003
49,015,Emery,Utah,UT,80,987,287,213,766,412,1,4,2,8,3,11,1,3,3,3794496,1,1,1,1,1,1,1994-2003
49,017,Garfield,Utah,UT,83,392,208,225,326,160,1,4,0,9,4,5,1,4,5,-2222,1,1,1,1,1,1,1994-2003
49,019,Grand,Utah,UT,83,1030,329,231,684,322,1,4,1,9,4,8,6,4,8,-2222,1,1,1,1,1,1,1994-2003
49,021,Iron,Utah,UT,33,2307,773,436,2704,1596,0,3,2,30,4,29,4,3,12,51260,1,1,1,1,1,1,1999-2003
49,023,Juab,Utah,UT,78,865,193,134,616,336,3,4,2,11,4,9,3,4,3,287,1,1,1,1,1,1,1994-2003
49,025,Kane,Utah,UT,83,551,163,104,475,231,0,3,1,6,4,6,0,3,6,-2222,1,1,1,1,1,1,1994-2003
49,027,Millard,Utah,UT,80,910,271,189,856,476,5,4,2,27,4,12,4,4,4,2108401,1,1,1,1,1,1,1994-2003
49,029,Morgan,Utah,UT,38,332,158,110,565,317,5,4,2,3,3,8,2,3,6,77021,1,1,1,1,1,1,1994-2003
49,031,Piute,Utah,UT,85,126,36,40,103,49,0,3,0,3,4,1,0,3,1,-2222,1,1,1,1,1,1,1994-2003
49,033,Rich,Utah,UT,80,104,42,71,149,80,0,3,0,2,4,2,0,3,1,-2222,1,1,1,1,1,1,1994-2003
49,035,Salt Lake,Utah,UT,2,74965,22416,22069,68583,35169,48,4,28,292,3,358,72,3,110,127940203,1,1,1,2,1,1,2001-2003
49,037,San Juan,Utah,UT,86,2285,417,392,950,550,1,4,1,17,4,17,65,4,45,0,1,1,1,1,1,1,1994-2003
49,039,Sanpete,Utah,UT,42,2030,576,431,1679,966,7,4,2,50,4,35,2,3,17,-2222,1,1,1,1,1,1,1994-2003
49,041,Sevier,Utah,UT,42,1591,430,413,1373,734,1,4,2,60,4,29,5,3,15,7,1,1,1,1,1,1,1994-2003
49,043,Summit,Utah,UT,47,1684,835,574,2654,1310,0,3,5,12,3,17,1,3,3,25,1,1,1,1,1,1,1999-2003
49,045,Tooele,Utah,UT,77,4212,1037,1224,3538,1892,2,3,4,17,3,37,4,3,17,30900151,1,1,1,1,1,1,1999-2003
49,047,Uintah,Utah,UT,77,3197,580,667,1933,1030,2,4,3,9,3,22,1,3,10,1554979,1,1,1,1,1,1,1999-2003
49,049,Utah,Utah,UT,4,20130,7987,7676,29744,17963,40,4,12,81,3,171,29,3,73,1634639,1,1,1,1,1,1,2001-2003
49,051,Wasatch,Utah,UT,38,1191,368,268,1345,704,4,4,4,23,4,17,3,3,13,-2222,1,1,1,1,1,1,1994-2003
49,053,Washington,Utah,UT,21,8928,1967,2514,8679,4456,8,4,10,83,4,62,4,3,14,25991,1,1,1,1,1,1,1999-2003
49,055,Wayne,Utah,UT,82,175,77,49,176,86,0,3,1,2,3,3,0,3,1,172,1,1,1,1,1,1,1994-2003
49,057,Weber,Utah,UT,12,18856,5293,4308,15163,7807,15,3,12,49,3,79,14,3,24,1135049,1,1,1,2,1,1,2001-2003
50,001,Addison,Vermont,VT,28,3232,711,605,2294,3742,13,4,4,23,4,22,0,3,4,78,1,1,1,1,1,1,1999-2003
50,003,Bennington,Vermont,VT,30,3959,734,702,2353,3251,9,4,4,41,4,22,1,3,4,879,1,1,1,1,1,1,1999-2003
50,005,Caledonia,Vermont,VT,33,3589,640,742,1913,2866,6,4,1,16,3,25,0,3,10,40246,1,1,1,1,1,1,1999-2003
50,007,Chittenden,Vermont,VT,11,9178,2764,2147,9329,14841,16,4,9,42,3,53,7,3,18,171182,1,1,1,1,1,1,2001-2003
50,009,Essex,Vermont,VT,41,1163,125,176,420,594,2,4,1,10,4,12,0,3,6,39,1,1,1,1,1,1,1994-2003
50,011,Franklin,Vermont,VT,29,5591,994,1032,2897,4175,7,4,5,39,4,32,0,3,12,39828,1,1,1,1,1,1,1999-2003
50,013,Grand Isle,Vermont,VT,37,870,211,170,494,688,1,4,1,7,3,9,1,3,2,-2222,1,1,1,1,1,1,1994-2003
50,015,Lamoille,Vermont,VT,39,2172,574,785,1539,2282,12,4,2,43,4,32,3,3,14,-2222,1,1,1,1,1,1,1994-2003
50,017,Orange,Vermont,VT,29,3219,525,908,1845,2672,7,4,3,13,3,20,0,3,7,-2222,1,1,1,1,1,1,1999-2003
50,019,Orleans,Vermont,VT,33,4247,717,764,1754,2459,0,3,1,29,4,23,0,3,9,533,1,1,1,1,1,1,1999-2003
50,021,Rutland,Vermont,VT,19,7029,1322,1370,4069,5769,13,4,6,40,4,48,4,3,13,27005,1,1,1,1,1,1,1999-2003
50,023,Washington,Vermont,VT,17,4811,1237,1297,3776,5395,9,4,9,39,3,44,4,3,12,67000,1,1,1,1,1,1,1999-2003
50,025,Windham,Vermont,VT,28,3981,858,983,2808,3844,3,3,4,26,3,27,2,3,4,79408,1,1,1,1,1,1,1999-2003
50,027,Windsor,Vermont,VT,21,5026,963,1262,3735,4951,9,4,6,47,4,37,2,3,9,0,1,1,1,1,1,1,1999-2003
51,001,Accomack,Virginia,VA,35,8621,851,1099,2249,1842,1,3,2,91,4,31,17,4,23,4500400,1,1,1,1,1,1,1999-2003
51,003,Albemarle,Virginia,VA,17,7287,1082,1454,5105,4709,17,4,13,90,4,63,12,4,17,10074,1,1,1,1,1,1,1999-2003
51,005,Alleghany,Virginia,VA,41,2680,347,433,972,742,0,3,2,21,3,33,1,3,15,260,1,1,1,1,1,1,1994-2003
51,007,Amelia,Virginia,VA,39,2670,209,350,702,565,0,3,1,29,4,15,3,3,7,1,1,1,1,1,1,1,1994-2003
51,009,Amherst,Virginia,VA,28,6401,619,572,1848,1559,0,3,3,25,4,19,3,4,3,291510,1,1,1,1,1,1,1999-2003
51,011,Appomattox,Virginia,VA,60,2827,313,445,802,641,2,3,1,27,4,17,5,4,3,299,1,1,1,1,1,1,1994-2003
51,013,Arlington,Virginia,VA,11,17860,3026,2097,11907,8650,6,3,12,105,4,70,52,4,23,1311,1,1,1,2,1,1,2001-2003
51,015,Augusta,Virginia,VA,18,10634,1061,1524,4056,3251,11,4,7,71,4,53,2,3,10,602493,1,1,1,1,1,1,1999-2003
51,017,Bath,Virginia,VA,54,960,103,185,300,223,0,3,2,12,4,6,1,4,2,-2222,1,1,1,1,1,1,1994-2003
51,019,Bedford,Virginia,VA,17,9081,1064,1170,3787,3019,1,3,9,53,4,46,34,4,12,836298,1,1,1,1,1,1,1999-2003
51,021,Bland,Virginia,VA,39,1494,126,234,424,325,5,4,1,11,4,10,0,3,4,49603,1,1,1,1,1,1,1994-2003
51,023,Botetourt,Virginia,VA,25,4224,483,545,1874,1467,1,3,3,18,4,18,12,4,3,199007,1,1,1,1,1,1,1999-2003
51,025,Brunswick,Virginia,VA,44,4614,372,540,1066,883,0,3,2,14,3,21,10,4,9,8,1,1,1,1,1,1,1994-2003
51,027,Buchanan,Virginia,VA,52,8382,486,2623,1473,1147,0,3,0,8,3,25,0,3,12,1316230,1,1,1,1,1,1,1999-2003
51,029,Buckingham,Virginia,VA,44,4207,311,553,950,778,0,3,2,26,4,18,5,4,8,149132,1,1,1,1,1,1,1994-2003
